"logFC" "logCPM" "F" "PValue" "FDR"
"GCGR" -4.77458585309633 -0.499766220740073 7.97243515628439 0.0179102775314961 0.0585990886576744
"JARID2" 1.08632788438943 4.60665169674364 7.97115183397339 0.0179172865831034 0.0586077951302511
"CAV1" -1.66845565160585 7.22243946584528 7.97099246850728 0.0179181572129217 0.0586077951302511
"HIST2H2BA" -3.34658403623866 -0.424941767704694 7.96964579044352 0.0179255163012347 0.0586222337237687
"MKRN9P" 1.53694635567775 -1.26851247450703 7.96922958724687 0.0179277914362035 0.0586222337237687
"ST13" 0.745459814451634 7.26602440292366 7.96821564690336 0.0179333355097512 0.0586318266207455
"ATP5PBP3" 2.11498798785175 -0.611283106342382 7.96643262371318 0.0179430898557212 0.0586551799227701
"PPIP5K1P1" 1.09239177675841 3.17365395365817 7.9653160182448 0.0179492017207033 0.0586666210489985
"S1PR1" 0.848355367295858 6.17297571369547 7.96328882952208 0.0179603042177662 0.0586943682577108
"TMEM35B" -1.36456322065953 2.90723615787718 7.95857662673904 0.0179861441776674 0.0587702624926661
"OSTF1" -0.967936280498914 4.01612849474045 7.95724614928899 0.017993448178107 0.0587855766586854
"MYT1" -3.46728972454402 1.29112424561704 7.95203073557482 0.0180221142456213 0.0588623565267334
"KREMEN1" 1.24616514959218 5.0291802751158 7.95201683493794 0.0180221907232245 0.0588623565267334
"LINC00310" 2.58839808902293 0.459696804187285 7.94949603014437 0.0180360660286893 0.0588991100712984
"ZIM2-AS1" -1.9673340243436 -0.82505676321485 7.94818929352914 0.018043263817291 0.0589070777103232
"LOC105375730" 2.01261493625664 1.54623047259006 7.94763585088224 0.0180463133493438 0.0589070777103232
"RPL23AP21" -1.79429454254714 0.557259299154382 7.94762488276655 0.0180463737912263 0.0589070777103232
"NTRK2" -1.30052934478988 7.89472901831563 7.9445856935077 0.0180631312820251 0.0589337233261681
"LOC100506142" -1.96471707955173 0.404859007605885 7.94429853996366 0.0180647155654945 0.0589337233261681
"LIMK1" 1.93027447860121 6.0825509975086 7.94423449969398 0.0180650689114344 0.0589337233261681
"LIMD1-AS1" 1.49611784062016 4.29460821946082 7.94392419167626 0.0180667811727962 0.0589337233261681
"TESK1" 0.847219869466103 6.23961829472501 7.94376568402755 0.0180676558845997 0.0589337233261681
"PROS1" -1.3950199353487 4.35066262326179 7.94125195071723 0.0180815345883212 0.0589704295612434
"MRPS31P5" -1.01640163538868 2.82515032530347 7.93982346397011 0.0180894272412823 0.0589799424644143
"SLC33A1" -1.10914400007584 3.74386326861101 7.93929696240285 0.0180923373132116 0.0589799424644143
"DENND1B" 1.22198683545259 2.97768690499444 7.93871604858796 0.0180955487904685 0.0589799424644143
"SRD5A3-AS1" -1.80542377700181 -0.840314285994034 7.93868872841098 0.0180956998421578 0.0589799424644143
"ETNPPL" 3.34276196837998 5.40477807934547 7.9383485404913 0.0180975808496836 0.0589799424644143
"LOC101927486" -4.21092595241821 -0.510533777133786 7.93599278378124 0.0181106130877741 0.0590138518155367
"LOC105375259" -1.90139902016713 -1.13390247873804 7.93031864826266 0.0181420496124002 0.0591077134238642
"ITGAD" 2.36215544391912 -0.369308910178746 7.92902734834438 0.018149213067082 0.0591224763886482
"TMA7" 0.823526918743844 5.46073923694902 7.92713773978078 0.0181597018072998 0.059142661669617
"RIC1" 1.2508691460383 5.51221591585208 7.92696234929078 0.0181606757283891 0.059142661669617
"ISCU" 1.01443400042766 7.28510733715224 7.92613819344068 0.0181652530092001 0.0591489921483971
"ZNF519" -2.103603074521 3.15664395625 7.92557400159902 0.0181683872820571 0.0591506228065348
"MCUR1" 0.929912886106459 4.93210148341562 7.92448665703429 0.0181744296918974 0.0591617196101024
"PON2" -1.18082430797777 6.27875420848483 7.92356215682907 0.0181795690870932 0.0591644972636852
"SNORC" 3.02250336694606 3.7917914066722 7.92338552861506 0.0181805511826702 0.0591644972636852
"PTMAP8" -1.71056926737522 -0.761598812541206 7.92287830897738 0.0181833718041703 0.0591651041711529
"LOC102724596" -1.95415131959375 -1.58826612616086 7.92211402171342 0.0181876229674065 0.0591703649291596
"GPR183" -2.53644151243213 2.59590354261355 7.92156531020436 0.0181906757858654 0.0591717261153255
"ZSCAN16-AS1" 1.03590243416082 3.50264603830329 7.91993764987953 0.0181997351140677 0.0591926224148674
"MESD" -1.04523301613724 4.67444230044537 7.91755003597438 0.0182130341382564 0.0592245216935056
"FAS" -1.60940978237107 3.80867176226646 7.91723018427062 0.0182148166091775 0.0592245216935056
"FAM135B" -2.72466861641341 2.23069802839129 7.91613784881835 0.0182209055758557 0.0592357447010125
"EEFSEC" 0.993275144146883 4.05457244155023 7.91519481429512 0.0182261642850927 0.059244265702962
"BRPF3" 1.17672651934272 5.6994799217264 7.91392209497755 0.0182332643570663 0.0592549254662751
"MIR1184-1" 1.80538208305053 -1.26276000684966 7.9131885508442 0.018237358076148 0.0592549254662751
"MIR1184-1.1" 1.80538208305053 -1.26276000684966 7.9131885508442 0.018237358076148 0.0592549254662751
"PHETA2" -1.2649558011775 2.62398570131917 7.90458770716818 0.0182854403975441 0.0594025566631815
"ZNF503-AS1" 2.89760424092017 -1.19128259632134 7.90306076374924 0.0182939927125981 0.0594141107976362
"BACH1" 1.54324250999187 5.74233172229481 7.90300815741057 0.0182942874438561 0.0594141107976362
"GIMAP7" 1.59971639512243 3.40768608689995 7.90223766232053 0.0182986048646571 0.0594195408218972
"APOL1" -2.30478547832463 5.42353509481227 7.89984337035108 0.0183120290171615 0.0594392433419284
"ATP6V0E2" -1.50812162396025 6.57562764487951 7.89938281523792 0.0183146125955049 0.0594392433419284
"PCDH11Y" -3.0546969182857 1.11917811401029 7.89936701959583 0.0183147012122382 0.0594392433419284
"NAF1" 1.08265115079354 4.55129456246384 7.89926782983551 0.0183152576986548 0.0594392433419284
"RTBDN" -4.17428480137449 0.98191945164416 7.89859532773014 0.0183190311923386 0.0594429008395141
"TMSB4XP6" -1.35264791138515 3.89624044034732 7.89759108445653 0.01832466788268 0.0594436772593544
"LRRC70" -1.81029792484912 1.44026064088306 7.89724080915345 0.0183266344283484 0.0594436772593544
"LOC107984832" -2.5113672982418 -1.05197579738467 7.89699247307905 0.0183280288131003 0.0594436772593544
"GPS2P1" 1.55998190716518 1.61027237507946 7.89666698710395 0.0183298565824446 0.0594436772593544
"AMOTL1" 1.38327448422437 7.97912801164421 7.89552288083342 0.018336283075586 0.0594559339051157
"MKNK1" -0.780322597688194 5.84107006859421 7.89381509320499 0.0183458808748894 0.0594784685812487
"LOC100507103" 1.71710852650431 1.58901455853259 7.8925073249005 0.0183532346771663 0.0594937226271948
"ARL4C" -1.79448899928296 4.33718698452456 7.89045778096794 0.0183647668019205 0.059522514738519
"DMTF1" -0.870781814881385 6.1444698843966 7.8864888593307 0.0183871236437731 0.0595764603029459
"TUBA4B" 3.63338827780764 0.933322574225698 7.88609722445575 0.0183893315024886 0.0595764603029459
"PABPC1L2B" -5.52963454151629 0.985428142274447 8.66541146389243 0.0183893682062385 0.0595764603029459
"C17orf49" 0.817632747134717 4.79985097317989 7.88315945603404 0.0184059035560131 0.0596214305987324
"RASA4" 1.56499556705086 6.17735705008949 7.88232907289408 0.018410591058966 0.0596228476609714
"MIA" -3.15092742259472 0.965475406011157 7.8819546806555 0.0184127049722272 0.0596228476609714
"HMGN2P19" -3.15855780542866 -1.00725693574189 7.88167141846014 0.0184143045378282 0.0596228476609714
"LOC107984387" -1.71148337401677 1.77568448737503 7.88079167903502 0.0184192734511961 0.0596277856337941
"ARFGEF2" 0.70560476181786 5.43893950234379 7.88046144914292 0.0184211390638394 0.0596277856337941
"LOC107984329" -1.24311553033676 0.731974872657326 7.87990278774079 0.0184242957074855 0.0596294100700045
"KIAA1211L" 2.06672799503243 4.18582095970111 7.87934804726923 0.0184274308455719 0.0596309644463895
"CBLN2" -6.36622754267277 3.57629414581623 7.87859185233759 0.0184317055538071 0.059636205480274
"UVSSA" -1.33917295455578 4.4196683149113 7.87713768353641 0.0184399292318282 0.0596506592946055
"TMOD3" -0.994171084539128 4.4743143836763 7.87686279949968 0.0184414842679195 0.0596506592946055
"GAS6-AS1" 1.07538536864663 2.57079429290606 7.87563673441644 0.0184484221313195 0.0596645082061293
"B3GAT3" -1.50515786375172 5.27806563332048 7.87284523647879 0.0184642300306874 0.059707035807554
"LOC100131556" 1.53458722684462 -1.47025997050864 7.86730176151207 0.0184956707593645 0.0598000951383453
"CENPJ" -1.10673332282834 3.32364663230844 7.86570365283177 0.0185047467500066 0.0598207197619392
"TOMM7" 1.01554484661633 7.47256287661119 7.86524079688976 0.0185073764135931 0.0598207197619392
"GJD3" -1.46366658941824 1.7899435525762 7.86372942000597 0.0185159662868661 0.0598398732042158
"UBE2A" 0.788971495074731 5.62233787443196 7.86295912966763 0.0185203460731935 0.0598454169400085
"MRM1" 1.38545093606533 2.5315390402818 7.86191484381199 0.0185262857745263 0.0598559989616851
"LOC101929756" -3.21149980930911 -0.791456774974366 7.86107836342901 0.018531045184004 0.0598627651197919
"LOC101928433" -1.89874558611739 2.74385348446091 7.86014752259023 0.0185363432293881 0.0598712690933688
"XYLT2" -1.02071492203447 4.08969679558153 7.85796557385464 0.0185487693787953 0.0599027906566674
"EPHX3" -1.58973785067077 -1.28924081772114 7.85688382914068 0.0185549336367593 0.0599140834409503
"CBX3P9" 1.02804305023445 2.64457588668045 7.8544608694565 0.0185687497460211 0.0599500773387062
"ZDHHC11B" -1.61970702460396 5.44260773021283 7.85174236623572 0.0185842659484863 0.0599915489320137
"LOC101929097" -2.1027460753792 4.76017504708468 7.84955776324397 0.018596746244731 0.0600232098581552
"DLSTP1" 1.59495260614283 2.41786966107869 7.84656308758034 0.0186138708823321 0.0600698496965606
"TMEM92-AS1" -2.21538477655795 -1.59556141028242 7.845087319343 0.01862231689317 0.0600880194199837
"FAAP20" -1.2251835975526 5.50943492715119 7.84421994338604 0.018627283165826 0.0600880194199837
"PLCE1-AS1" -1.81850816834166 -0.659379682826354 7.84417740090379 0.0186275267896063 0.0600880194199837
"CYTIP" -1.64374642864942 1.75608352556067 7.84281248769491 0.0186353451530742 0.0601001570273072
"DIRAS3" -1.56123213436005 2.0793466470518 7.84258632709434 0.0186366410086459 0.0601001570273072
"POLR1A" 0.943971813330772 5.49513678669861 7.83895940766669 0.0186574374789564 0.0601585850150501
"PDGFRL" -1.00901504621898 3.36340107221375 7.8372659697262 0.0186671571574733 0.06018101727491
"FAM66B" -1.83732561443459 1.50200999454757 7.83681383444301 0.0186697532777514 0.06018101727491
"DHX35" -0.963729594703637 4.59242460878341 7.83506969178186 0.0186797720925143 0.0602046722585686
"ATMIN" 0.751618446320132 5.63702692668479 7.83167114819351 0.0186993129618225 0.0602590055144183
"SHISA7" -3.70472256327735 3.98384653345784 7.83048496843827 0.0187061390679466 0.0602723554160305
"LOC105370174" 1.40363432783664 2.74448341463558 7.82735103498779 0.0187241884549343 0.060321858417424
"RARRES1" -2.90458689355438 3.92658287272197 7.82531426388516 0.0187359302374869 0.0603510295517272
"SLC22A14" 3.88948766862085 0.242279906621448 7.82468160861188 0.0187395792499218 0.0603541281233858
"PLCH2" -2.72795578245252 4.55664161505082 7.82364302749179 0.0187455714200551 0.0603647712782591
"THUMPD3" 0.896266535710011 4.77288257165787 7.82203764708184 0.0187548383537645 0.0603859553130597
"APBB3" -0.885243211917086 5.08007161487384 7.82129253969922 0.0187591413162398 0.0603911528026463
"ARMC2" -1.17056021259943 1.95615165284949 7.82019347902818 0.0187654905295182 0.0604029353372755
"MAGOHB" -1.16237339192294 2.37629356639097 7.81887217084994 0.0187731271053602 0.0604188577036102
"DPH2" 1.16302400457854 4.60091972624025 7.81835889907833 0.0187760946053093 0.0604197508495491
"LOC112267930" -3.64995790473229 -1.09496090391038 7.81488329240433 0.0187962039333321 0.0604757966690405
"LRRC53" -3.68021935795981 -1.24919308195879 7.81361155810735 0.0188035685208816 0.0604908267756406
"DENR" 0.813536488103734 5.18065427122266 7.80836003434049 0.018834017082208 0.060580102775809
"LOC107986294" 1.69194462653507 1.14340967665339 7.8074371038561 0.0188393744501845 0.0605878470541545
"LOC102724117" -0.995564301836724 2.48466883960324 7.80681871164914 0.0188429650880338 0.0605878470541545
"MSRB3" -1.23707008894433 6.95360758105805 7.80655145577881 0.0188445171417267 0.0605878470541545
"LOC105377700" 1.6567719323036 1.84723280797889 7.80529604535118 0.0188518098498431 0.0606026192983148
"LOC112268035" -1.70060258208972 0.481112725964665 7.80398827764624 0.0188594103434441 0.0606183766061959
"DANCR" 0.906423672165402 4.70668073607974 7.80316122415056 0.0188642189374972 0.0606251568972851
"RSC1A1" 1.68502668885827 3.68543542399469 7.80099154298374 0.0188768408095155 0.0606532552539922
"PRKCZ" -1.84486292429914 5.28414800258045 7.80073002914579 0.0188783628280424 0.0606532552539922
"UBE2MP1" 1.15522883890008 4.13640569635672 7.79738447019073 0.018897847223168 0.0607071719793443
"SKINT1L" -2.73971365348758 -1.30496933645804 7.79530871790642 0.0189099485808037 0.0607369083208989
"ANO6" 1.14518370477788 6.91254985756333 7.79486918370524 0.0189125122121173 0.0607369083208989
"AKAP8" 0.849238496149591 5.35591471702036 7.79324341730953 0.0189219983369461 0.060754132172051
"LPAR2" -1.66777397859964 1.75236373453289 7.79270682315394 0.0189251305573476 0.060754132172051
"HSPA8P7" 1.60226501600623 1.21202472756595 7.79255959635745 0.0189259900631246 0.060754132172051
"SNCG" -1.45406908814662 5.18259865777257 7.7916145427798 0.0189315083862212 0.0607609533727142
"UBA6-AS1" -1.61929228242451 2.33673394969169 7.79118777054457 0.0189340010191209 0.0607609533727142
"FMO1" -2.22259862340374 -1.00232866377598 7.7906135039764 0.0189373557450579 0.0607609533727142
"LOC101929314" -1.49333452183659 1.21188771537569 7.7903430893636 0.0189389356913037 0.0607609533727142
"LOC105373096" -2.00891326255081 -1.15512615790035 7.78793304309745 0.0189530238875418 0.0607850493980593
"RMI1" 1.46830941125407 2.66997541959541 7.78788439775673 0.0189533083802108 0.0607850493980593
"AURKC" 1.95227628456093 1.75272152494139 7.78688276756744 0.0189591673681925 0.0607850493980593
"PRR3" -0.979523402357469 3.66339304255702 7.78608568674637 0.0189638314243343 0.0607850493980593
"TPI1" 1.32615017843806 8.44844750835108 7.78606123474123 0.0189639745253342 0.0607850493980593
"POU3F4" -6.20071568598294 -0.999544991978914 8.54750778447573 0.0189669512484019 0.0607850493980593
"NEDD4L" 1.09528675523939 6.01101996348225 7.7848060916682 0.0189713217860272 0.0607850493980593
"SMG5" 0.730853901396594 6.98884053144959 7.78424096799512 0.0189746309911971 0.0607850493980593
"PHC1P1" -0.829690294881896 6.19623979015904 7.7838884415165 0.0189766956416771 0.0607850493980593
"PIK3CG" -1.78315812564205 0.786010425092582 7.783746359839 0.0189775278519781 0.0607850493980593
"EXOC4" 1.3285425965043 5.66177212155688 7.78348397102429 0.0189790648496651 0.0607850493980593
"CNTD1" 0.727489406053908 4.97779300412143 7.78302203229584 0.018981771119912 0.0607850493980593
"SLC2A4" 2.05123450571364 7.47305494351823 7.78260142316927 0.0189842356676678 0.0607850493980593
"BUD23" 0.931691075714285 5.9074678536344 7.78231306243712 0.0189859255338361 0.0607850493980593
"KLF9" 0.87264353066227 7.67904512589542 7.78212289703397 0.0189870400506115 0.0607850493980593
"LOC105370620" 2.67274084232863 0.554280410384802 7.78147920055223 0.0189908132003597 0.0607869734455698
"ASAP3" 1.15335099574459 5.84316055907007 7.78109704273912 0.0189930537216067 0.0607869734455698
"EPB41L4B" 2.35020902408462 3.93056380130108 7.78001330445795 0.0189994092248786 0.0607900796498916
"ILVBL" -0.938092267549325 5.0472123522587 7.78000853365662 0.0189994372085944 0.0607900796498916
"ZNF630" -1.65997996337094 1.33790652010619 7.77760227276869 0.0190135577992136 0.0608233277868359
"PAFAH1B1" 0.796139896820787 7.62619270766007 7.77731498287291 0.0190152445447292 0.0608233277868359
"EMILIN3" -2.7622396276241 3.16746770395935 7.77558727428636 0.0190253921511693 0.0608471213309716
"CCDC120" -1.75723955552337 2.92478520371303 7.77453017682606 0.0190316041974972 0.0608583231605902
"MGC4859" 1.57025861129157 2.41327568736632 7.77386638858816 0.019035506214958 0.0608603822562677
"LOC103021296" -2.32754631961743 0.693074834769527 7.77305620329925 0.0190402701291487 0.0608603822562677
"ZNF547" 1.62581073243658 2.50761527788472 7.77303804363394 0.0190403769251054 0.0608603822562677
"LOC101929163" -3.49918616197276 -0.379035305605932 7.77226943428838 0.0190448977391989 0.0608661707626845
"LOC100131294" -1.23911466318211 4.24998531836981 7.77088986389288 0.019053015376653 0.0608834511843793
"HSPA8P8" 1.19152140750882 3.73349935207513 7.76945399753723 0.0190614687278375 0.0609017993024122
"RAB40A" -1.74068666251019 -1.04192337223931 7.76493073643298 0.0190881282034894 0.0609783028841665
"MTMR2" -0.933424421266869 4.57398405947705 7.76290613885359 0.019100075554866 0.0610077925252909
"GPR20" -2.39288618278674 -0.553105967062212 7.7590112027269 0.0191230854838513 0.0610726038749871
"LOC105373885" -2.17946311598073 -0.865002354795928 7.75648399810605 0.0191380333201962 0.061093007302915
"VSIR" -1.00595964413129 5.61169915387513 7.75641360764358 0.0191384498665201 0.061093007302915
"FTL" -1.24351554553913 9.81450646393771 7.75619626368114 0.0191397361020616 0.061093007302915
"TTC3P1" -1.04525935180533 2.91821895432778 7.75609185056556 0.0191403540532751 0.061093007302915
"RNF150" -1.62249085395517 5.26371912642586 7.75495501519842 0.0191470837861434 0.0611058040523681
"NECAP2" -0.813680525536963 4.60364752447634 7.75169933195736 0.0191663723665866 0.0611569267272718
"ISM1" -1.78582147719899 1.98247648344518 7.75133230379357 0.0191685483353365 0.0611569267272718
